Projekt_numer;Projekt_zespół;ID. Części;Rewizja;Opis;Numer katalogowy;Materiał;Typ;Obróbka cieplna;Powłoka;Handlowe;Zużywające;Spawanie;Uwagi;Liczba odniesień
;-;CDQMB16-20;0;Siłownik kompaktowy zabezpieczony przed obrotem;;SMC;H. Mech.;;;H;;;;1
1927;804;PRT-A0062209;A;Podkładka;-;PA13/3.3547;Skrawanie;-;Anodować;-;-;-;-;1
1927;804;PRT-A0057286 - Lustro;A;Podpora;-;POM;CNC;-;-;-;-;-;-;1
;;XCSZP1;B;Czujnik magnetyczny;XCSZP1;TELEMECANIQUE;H. Elek.;-;-;H;-;-;-;1
1927;804;PRT-A0062038;A;Zaślepka;-;4H13/1.4034;Skrawanie;-;-;-;-;-;-;1
;;BMG2-012;A;Uchwyt do montażu czujnika w rowku teowym;-;SMC;H. Elek.;-;-;H;-;-;-;2
;;bez łba, koniec płaski M5x16;C;Śruba;DIN 913;FABORY;H. Mech.;-;-;H;-;-;kl. 8.8;3
1927;804;PRT-A0062162;A;Wałek dystansowy;-;PA6/3.1325;Skrawanie;-;Anodować;-;-;-;-;5
;-;K0342.3004;0;Trzpień ustalający;K0342.3004;KIPP;H. Mech.;-;-;H;-;-;;1
1927;802;PRT-A0057044;A;Rama transportera;;Profile BOSCH;;;;P;-;-;;2
1927;300;0D4CP015F9500;A;Elektrobęben 80LP fi84;DL84 0,12kW;RULMECA;H. Elek.;-;-;H;-;-;0D 4 C P015 F 9 500; CC6A 1000 Elektrobęben 80LP ø84; 3x230V 50Hz; 120 W; P0,15 m/s przekładnia z technopolimerów; rura stalowa; Półuniwersalne EL+6; RL=500mm;;2
1927;803;LustroPRT-A00597101;A;Mocowanie bandy;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;2
1927;802;PRT-A0057053;A;Banda podajnika;-;0H18N9/1.4301;Laser;-;-;-;-;-;-;2
1927;802;PRT-A0075599;A;Kostka ograniczająca pas podajnika dźwigni podajnika OK;-;PA 6 /Poliamid;Skrawanie;-;Kolor: Zielony;-;Z;-;-;4
1927;802;PRT-A0057055;A;Banda podajnika;-;0H18N9/1.4301;Laser;-;-;-;-;-;-;4
1927;803;PRT-A0059710;A;Mocowanie bandy;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;2
1927;802;0DRFS500;A;Bęben napinający;-;RULMECA;H. Mech.;800HV;-;H;-;-;0DR F S 500 Bęben napinający 80LP ø84; rura stalowa;;2
1927;802;PRT-A0057047;A;Rynna pasa rozładunek;;0H18N9/1.4301;Laser;;;-;-;-;;4
1927;803;PRT-A0062266;A;Dystans;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;6
1927;802;PRT-A0057054;A;Banda podajnika;-;0H18N9/1.4301;Laser;-;-;-;-;-;-;2
1927;803;PRT-A0059704;A;Kostka dystansowa;-;PA13/3.3547;Skrawanie;-;Anodować;-;-;-;-;16
1927;802;Pas transportowy;A;Pas transportowy zgrzany w pętlę;P25-14A L=3148 B=450;YONG LI;;;;H;Z;-;Dł=3148mm, Szer= 450mm, Grub=1,5mm;2
1927;802;PRT-A0057431;B;Osłona tył;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;2
;;Profil 40x40 L=170;K;Profil 40x40;3 842 993 120;Profile BOSCH;H. Mech.;-;-;H;-;-;-;1
1927;802;PRT-A0075975;A;Osłona;-;PC /poliweglan;Osłona;-;-;-;-;-;-;1
1927;802;PRT-A0057351;A;Uchwyt podajnika;-;PA6/3.1325;Skrawanie;-;Piaskować;-;-;-;-;8
1927;802;PRT-A0064375;A;Osłona;-;PC /poliweglan;Osłona;-;-;-;-;-;-;2
1927;802;PRT-A0057867;A;Osłona środkowa;-;PC /poliweglan;-;-;-;-;-;-;-;1
1927;802;PRT-A0057396;A;Osłona górna;-;PCV Spienione;Osłona;-;Kolor szary;-;-;-;-;1
;;VO0264;A;Oprawa LED natynkowa;VO0264;VOLTENO;H. Elek.;-;-;H;-;-;-;5
1927;802;PRT-A0057159;B;Rama podajników;-;Profile BOSCH;-;-;-;P;-;-;-;1
1927;802;PRT-A0061860;A;Osłona wewnętrzna;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
1927;802;PRT-A0059830;A;Osłona Pick2Light;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;3
1927;802;PRT-A0057434;A;Osłona boczna podajnika;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
1927;802;PRT-A0057392;A;Osłona górna podajnika;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
1927;802;PRT-A0061341;A;Profil;-;Profile BOSCH;-;-;-;P;-;-;-;1
1927;802;PRT-A0065942;A;Osłona boczna podajnika;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
;;sześciokątna M6;E;Nakrętka zwykła;DIN 934;FABORY;H. Mech.;-;-;H;-;-;;163
1927;802;PRT-A0061342;A;Osłona środkowa;-;PC /poliweglan;-;-;-;-;-;-;-;2
1927;802;PRT-A0059827;A;Mocowanie Pick2Light;-;PA13/3.3547;Skrawanie;-;Szkiełkować;-;-;-;-;3
1927;802;PRT-A0061340;A;Profil;-;Profile BOSCH;-;-;-;P;-;-;-;3
1927;802;PRT-A0061912;A;Blacha kontrolera;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
1704;06;CR800;C;Kontroler robota RV-7FRLL;;MITSUBISHI;H. Elek.;;;H;;;;2
1927;100;PRT-A0049981;A;Prowadnik kablowy;B15i.038.075.0-1038.12PZ;;H. Mech.;-;Wg. Rys.;H;-;-;;2
;-;MD-X2000A_Controller;0;Kontroler Lasera;MD-X2000A;KEYENCE;H. Elek.;-;-;H;-;-;-;1
1927;802;PRT-A0061859;A;Kątownik mocujący;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;3
1927;700;PRT-A0069960;0;O-ring Fi3x40;-;Materiał <nieokreślony>;H. Mech.;-;-;H;-;-;-;1
1927;700;PRT-A0061425;A;Płytka dystansowa;-;EN AW 7021/C330;Skrawanie;-;Anodować;-;-;-;-;1
1927;700;PRT-A0058108;A;Oslona 6;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
1927;700;PRT-A0063775;A;Płytka zabezpieczająca;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
1927;700;PRT-A0061337;A;Osłona 10;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
;;GV 100;B;Kratka wentylacyjna;GV 100;DEPRO;H. Mech.;-;-;H;-;-;-;2
;;z łb. walc. gn. 6kąt. M4x10;E;Śruba;DIN 912;FABORY;H. Mech.;-;-;H;-;-;kl 8.8;9
;;SR-1000;F;Czytnik kodów;SR-1000;KEYENCE;H. Mech.;-;-;H;-;-;-;1
1927;700;PRT-A0062970;A;Listwa mocująca;-;EN AW 7021/C330;Skrawanie;-;Anodować;-;-;-;-;1
1927;700;PRT-A0058078;A;kostka;-;C45/1.0503;Skrawanie;-;Czernić;-;-;-;-;2
1927;700;PRT-A0062287;A;Ucho kłódki;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
1927;700;PRT-A0058096;D;Ramka okna;-;POM;CNC;-;-;-;-;-;-;1
1927;700;PRT-A0062234;A;Osłona 14;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;2
1927;700;PRT-A0058107;A;Osłona 7;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
1927;700;PRT-A0069985;A;kostka 2;-;C45/1.0503;Skrawanie;-;Czernić;-;-;-;-;2
1927;700;PRT-A0062228;A;Osłona 12;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;2
1927;700;PRT-A0058101;A;Osłona 4;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
;;K0569.03003055;A;Amortyzator gumowy;K0569.03003055;KIPP;H. Mech.;-;-;H;-;-;-;4
;;MD-X2000A_Head;D;Głowica Lasera;MD-X2000A;KEYENCE;H. Elek.;-;-;H;-;-;-;1
1927;700;PRT-A0069957;0;Tuleja rury;-;PA13/3.3547;-;-;Anodować;-;-;-;-;1
1927;700;PRT-A0061424;A;mocowanie krańcówki;-;EN AW 7021/C330;Skrawanie;-;Anodować;-;-;-;-;1
;;walcowy 4x24;G;Kołek;DIN 6325;FABORY;H. Mech.;-;-;H;-;-;;1
1927;700;PRT-A0063755;A;Osłona 13;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;2
1927;700;PRT-A0058324;A;Płyta lasera;-;PA6/3.1325;CNC;-;Anodować;-;-;-;-;1
;;095k3030f08;C;Zawias 30X30 N8;095k3030f08;FATH;H. Mech.;-;-;H;-;-;-;2
1927;700;PRT-A0062297Lustro-;A;;;;;;;;-;-;;1
1927;700;PRT-A0058097;A;Płytka uchwytu;-;S235JR/1.0037;Laser;-;Czernić;-;-;-;-;1
1927;700;PRT-A0062273;A;Mocowanie rury;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
1927;700;PRT-A0058098;A;Szyba ochronna;-;Szkło;-;-;-;-;-;-;Szkło ochronne handlowe;1
;;G48-52;C;Uchwyt Fi50;G48-52;HANDLOWE;H. Mech.;-;-;H;-;-;-;1
;;Profil 40x40 L=290;K;Profil 40x40;3 842 993 120;Profile BOSCH;H. Mech.;-;-;H;-;-;-;1
1927;700;PRT-A0058077;A;Rama lasera;-;Profile BOSCH;-;-;-;P;-;-;-;1
1927;700;Lustro-PRT-A0062221;A;;;S235JR/1.0037;;;;;-;-;;1
1927;700;PRT-A0058095;A;Osłona 1;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
1927;700;PRT-A0069984;A;Osłona 16;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
1927;700;PRT-A0062221;A;Osłona 15;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
1927;700;PRT-A0058105;A;Ramka okna;-;POM;CNC;-;-;-;-;-;-;1
1927;700;PRT-A0063798;A;Zaślepka;-;S235JR/1.0037;Laser;-;Malować RAL 7035 (jasny szary);-;-;-;-;1
1927;700;PRT-A0061362;A;Uszczelka;-;Poliuretan;Skrawanie;-;-;-;-;-;-;1
;;XCSZP7002;B;Czujnik magnetyczny;XCSZP7002;TELEMECANIQUE;H. Elek.;-;-;H;-;-;-;1
;;z łb. walc. gn. 6kąt. M4x20;E;Śruba;DIN 912;FABORY;H. Mech.;-;-;H;-;-;kl 8.8;5
1927;700;PRT-A0063718;A;Przepust;-;POM;Skrawanie;-;-;-;-;-;-;1
1927;700;PRT-A0058079;A;Osłona 5;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
1927;700;PRT-A0062297;A;Listwa mocująca;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
1927;700;PRT-A0058099;A;Osłona 2;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
1927;700;PRT-A0062249;A;Osłona 11;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
1927;700;PRT-A0058094;A;Osłona 9;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
;-;UM 12 X 8 M4_arch;0;Uchwyt magnetyczny;UM 12X8 M4;MAGNES;H. Mech.;-;-;H;-;-;M4;2
;;AN 131 - Schnor S;C;Schnorr;-;50HS/1.5026;H. Mech.;-;-;H;-;-;-;30
;;092001_arch;A;Uchwyt;092001;FATH;H. Mech.;-;-;H;-;-;-;1
1927;700;PRT-A0072097;A;Mocowanie SR-1000;-;PA6/3.1325;Skrawanie;-;-;-;-;-;-;1
1927;700;PRT-A0062232;A;Listwa mocująca;-;EN AW 7021/C330;Skrawanie;-;Anodować;-;-;-;-;2
1927;700;PRT-A0058100;B;Osłona 3;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
;;Człowiek 175cm Zasięg;B;Operator;-;-;-;-;-;H;-;-;-;1
;-;AW40-F04H-B;0;Zawór redukcyjny z filtrem;AW40-F04H-B;SMC;H. Mech.;-;-;H;-;-;-;1
1927;804;PRT-A0062024;A;Kształtownik zamka;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
;;Y400T-A;D;Element łączący;Y400T-A;SMC;H. Mech.;-;-;H;-;-;-;1
1927;804;PRT-A0062006;A;Osłona;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
1927;804;PRT-A0061993;B;Półka pneumatyki;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
;;K0520.131;B;Zamek;K0520.131;KIPP;H. Mech.;-;-;H;-;-;-;1
1927;804;PRT-A0061962;A;Uchwyt wygrodzenia 2;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;3
1927;804;PRT-A0061957;A;Ramka wygrodzenia;-;Profile BOSCH;-;-;-;P;-;-;-;1
;-;VHS40-F04B-S;0;Ręczny zawór odcinający 3/2;VHS40-F04B-S;SMC;H. Mech.;-;-;H;-;-;-;1
;;095k4040f10;B;Zawias 40X40 N10;095k4040f10;FATH;H. Mech.;-;-;H;-;-;-;2
1927;804;PRT-A0062021;A;Osłona;-;PC /poliweglan;Osłona;-;-;-;-;-;-;1
1927;804;PRT-A0062003;A;Osłona;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
;;Element rozgałęziający Y44-F03-A;B;Element z 4 odejściami;Y44-F03-A;SMC;H. Mech.;-;-;H;-;-;-;1
1927;804;PRT-A0061990;A;Zderzak;-;POM;Skrawanie;-;-;-;-;-;-;1
;;092001;A;Uchwyt;092001;FATH;H. Mech.;-;-;H;-;-;-;6
1927;804;PRT-A0061961;A;Uchwyt wygrodzenia 1;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;6
1927;804;PRT-A0064390;A;Osłona;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
;-;VP744R-5DZ1-04F-X538;0;Zawory bezpieczne;VP744R-5DZ1-04F-X538;SMC;H. Mech.;-;-;H;-;-;-;1
1927;804;PRT-A0062007;A;Osłona;-;PC /poliweglan;Osłona;-;-;-;-;-;-;1
1927;804;PRT-A0061999;B;Osłona;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
;;Element łączący Y400-A;B;Element łączący;Y400-A;SMC;H. Mech.;-;-;H;-;-;-;1
;;K0521.130X1650;A;Języczek zamka;;KIPP;H. Mech.;-;-;H;-;-;-;1
1927;804;PRT-A0061988;A;Drzwiczki nok;-;S235JR/1.0037;Laser;-;Malować RAL 3020 (czerwony);-;-;-;-;1
1927;803;PRT-A0056658;A;Rynna pasa rozładunek;;0H18N9/1.4301;Laser;;;-;-;-;;2
1927;803;PRT-A0056657;A;Rolka transportera;;PA6/3.1325;Skrawanie;-;Anodować;-;-;-;-;2
1927;803;PRT-A0075597;A;Kostka ograniczająca pas rozładunku NOK;-;PA 6 /Poliamid;Skrawanie;-;Kolor: Zielony;-;Z;-;-;2
1927;803;PRT-A0056659;A;Osłona transportera;;St3S/1.0038;Laser;;Malować RAL 7045 (ciemny szary);-;-;-;;1
;;AN 131 - Schnor S;C;Schnorr;-;50HS/1.5026;H. Mech.;-;-;H;-;-;-;56
1927;803;PRT-A0057021Lustro;A;Uchwyt bandy;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
1927;803;PRT-A0057012;A;Banda podajnika;-;0H18N9/1.4301;Laser;-;-;-;-;-;-;1
1927;803;PRT-A0056665;B;Uchwyt bębna;;PA6/3.1325;Skrawanie;;Anodować;-;-;-;;2
;;T0308_20x38;A;Tuleja rozprężna BK61;T0308;PIVEXIN;H. Mech.;-;-;H;-;-;-;4
1927;803;ASM-A0008298;A;Motoreduktor (TM-025/30-80/9,  G-IE1-56C2-4-0,12-80/9-230/400V);-;Kacperek;H. Mech.;-;-;H;-;-;-;1
1927;803;PRT-A0056655;A;Oś transportera bierna;;C45/1.0503;Skrawanie;32 HRC±2HRC;Czernić;-;-;-;-;1
1927;803;PRT-A0056662;A;Rama transportera NOK;;Profile BOSCH;;;;P;-;-;;1
1927;803;Pas transportowy;A;Pas transportowy zgrzany w pętlę;P25-14A L=2348 B=180;YONG LI;H. Mech.;;;H;Z;-;Dł=2348mm, Szer= 180mm, Grub=1,5mm;1
;;BOS0124;A;Czujnik optoelektroniczny odbiciowy;BOS0124;BALLUFF;H. Elek.;-;-;H;-;-;-;1
;;Φ8x30;I;Śruba pasowana;Φ8-M6-30;KIPP;H. Mech.;-;-;H;-;-;-;1
1927;803;PRT-A0056660;A;Osłona dolna przenośnika;;0H18N9/1.4301;Laser;;-;-;-;-;;1
1927;803;PRT-A0057021;A;Uchwyt bandy;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
1927;803;PRT-A0056666;A;Uchwyt bębna;;PA6/3.1325;Skrawanie;;Anodować;-;-;-;;1
;;Z 20;A;Seger zewnętrzny;DIN 471;FABORY;H. Mech.;-;-;H;-;-;;6
1927;803;PRT-A0056668;A;Podkładka 22x6x5;;C45/1.0503;;;Czernić;-;-;-;;1
1927;803;PRT-A0056652;A;Kostka napinania pasa;;C45/1.0503;Skrawanie;-;Czernić;-;-;-;-;2
;-;Ramie reakcyjne CHT MV 25;0;Ramie reakcyjne CHT MV 25;CHT MV 25;CHIARAWALLI;;-;-;H;-;-;;1
1927;803;PRT-A0056656;A;Oś napędowa transportera;;C45/1.0503;Skrawanie;32 HRC±2HRC;Czernić;-;-;-;-;1
1927;803;PRT-A0075971;A;Mocowanie;-;PA6/3.1325;Skrawanie;-;-;-;-;-;-;4
1927;803;PRT-A0056667;A;Uchwyt bębna;;PA6/3.1325;Skrawanie;;Anodować;-;-;-;;1
;;kulkowe 6304;C;Łożysko toczne;PN-85M-86100;SKF;H. Mech.;-;-;H;-;-;-;4
-;-;z łb. walc. gn. 6kąt. M5x20;0;Śruba;DIN 912;FABORY;H. Mech.;-;-;H;-;-;kl 8.8;3
;;E39-R9;B;Lusterko czujnika;E39-R9;OMRON;H. Elek.;-;-;H;-;-;;1
1927;803;PRT-A0059711;A;Kostka dystansowa;-;PA13/3.3547;Skrawanie;-;Anodować;-;-;-;-;8
1927;803;PRT-A0056670;A;Mocowanie przenośnika 2;;St3S/1.0038;Laser;;Malować RAL 7045 (ciemny szary);-;-;-;;4
;;000.MAG.50 - M8 x 40;F;Śruba separująca;000.MAG.50 - M8 x 40;PROMATIK;Promatik;40 HRC±2HRC;Czernić;O;Z;-;-;6
;;A 4x4x40;D;Wpust pryzmatyczny;DIN 6885 A;FABORY;H. Mech.;-;-;H;-;-;;1
1927;803;PRT-A0057014;A;Banda podajnika;-;0H18N9/1.4301;Laser;-;-;-;-;-;-;1
1927;803;PRT-A0056664;A;Osłona lusterka;;PA6/3.1325;Skrawanie;;Anodować;-;-;-;;1
1927;803;PRT-A0056798;A;Banda podajnika;-;0H18N9/1.4301;Laser;-;-;-;-;-;-;2
1927;803;PRT-A0056669;A;Mocowanie ramienia reakcyjnego;;C45/1.0503;Skrawanie;;Czernić;-;-;-;;1
1927;803;PRT-A0056673;A;Tulejka dystansowa;-;PA6/3.1325;Skrawanie;-;Anodować;-;-;-;-;4
1927;;PRT-A0061960;0;Spręzyna rozwinięta przeciwna;-;Materiał <nieokreślony>;-;-;-;-;-;-;-;44
1927;501;PRT-A0061418;A;Taca sprężyny prawej;-;ABS;Druk 3D;-;-;-;-;-;-;2
1927;501;PRT-A0051707;A;Półka pojemnika braków;-;0H18N9/1.4301;Laser;-;-;-;-;-;-;1
1927;501;PRT-A0051780;A;Osłona blaszana tylna;-;DC01/1.0330;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
1927;501;PRT-A0051706;A;Osłona drzwi;-;PC /poliweglan;Osłona;-;-;-;-;-;-;1
1927;501;PRT-A0051780 - Lustro;A;Osłona blaszana tylna;-;DC01/1.0330;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
1927;501;PRT-A0051779;A;Osłona blaszana boczna;-;DC01/1.0330;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;2
1927;501;PRT-A0055413;A;Osłona wewnętrzna;-;PC /poliweglan;Osłona;-;-;-;-;-;-;1
1927;501;PRT-A0051731;A;Płyta weiss;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
;;095k3040f00;A;Zawias 30X40 N8;095k3040f00;FATH;H. Mech.;-;-;H;-;-;-;4
1927;501;PRT-A0055403;A;Blacha mocująca rynnę;-;0H18N9/1.4301;Laser;-;-;-;-;-;-;1
1927;501;PRT-A0051737;A;Płyta stołu obrotowego;;PA13/3.3547;Skrawanie;-;Anodować;-;-;-;;1
;;098DM16100M;B;Nóżka M16x100;098DM16100M;FATH;H. Mech.;-;-;H;-;-;-;4
1927;501;PRT-A0058053;A;Taca sprężyny lewej;-;ABS;Druk 3D;-;-;-;-;-;-;2
;;ASM-A0008562;A;Sprężyna rozwinięta;-;Złożenie;-;-;-;-;-;-;-;34
1927;501;PRT-A0051705;A;Płytka zderzakowa;-;0H18N9/1.4301;Laser;-;-;-;-;-;-;1
1927;501;PRT-A0051782;A;Osłona blaszana;-;DC01/1.0330;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;2
1927;501;PRT-A0051704;A;Płytka zaworu;-;PA13/3.3547;Skrawanie;-;Anodować;-;-;-;-;1
;;VM430-F01-01S;C;Zawór sterowany mechanicznie;VM430-F01-01S;SMC;H. Mech.;-;-;H;-;-;-;1
1927;501;PRT-A0055415;A;Zaślepka;-;S235JR/1.0037;Konstrukcja spawana;-;-;-;-;S;-;4
1927;501;PRT-A0051713;A;Płyta mocująca;-;S235JR/1.0037;Konstrukcja spawana;-;-;-;-;S;-;1
1927;501;PRT-A0055414;A;Zaślepka;-;S235JR/1.0037;Konstrukcja spawana;-;-;-;-;S;-;2
1927;501;PRT-A0051785;A;Rama stanowiska stołu obrotowego;-;S235JR/1.0037;Konstrukcja spawana;-;-;-;-;S;-;1
1927;501;PRT-A0051712;A;Mocowanie stopki;-;S235JR/1.0037;Konstrukcja spawana;-;-;-;-;S;-;4
1927;501;PRT-A0051708;A;Ramka drzwi;-;Profile BOSCH;Promatik;-;-;P;-;-;-;1
1927;501;PRT-A0051718;A;Dystans prowadnicy;;PA13/3.3547;Skrawanie;-;Anodować;-;-;-;;2
;;PT10 LLS;A;;;TRIBOTEC;;-;-;H;-;-;;1
1927;501;PRT-A0051719;A;Blacha dolna zbiornika;;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;;1
;-;K1569.0300;0;Prowadnica teleskopowa;K1569.0300;KIPP;H. Mech.;;;H;;;;1
;;MU 1414;A;Mufka 1/4;-;RQS;H. Mech.;-;-;H;-;-;-;2
;-;HD-D-08;0;Pierścień zacinający D;-;TUBES-INTERNATIONAL;H. Mech.;-;-;H;-;-;TUBES-INTERNATIONAL;2
1927;501;HR-HPC1-08X1,5 - PROJ.1927;A;Rura hydr. precyzyjna 8x1,5 mm E235;-;TUBES-INTERNATIONAL;H. Mech.;-;-;H;-;-;-;1
;;HD-GE-08L-BE-04;A;Przyłączka wkrętna GE-BE;-;TUBES-INTERNATIONAL;H. Mech.;-;-;H;-;-;-;2
;-;BSLM02;0;Tłumik z brązu spiekanego (Płaski);BSLM02;AirTAC;-;-;-;H;-;-;-;1
;-;HD-M-08L;0;Nakrętka M do łączników DIN 2353;-;TUBES-INTERNATIONAL;H. Mech.;-;-;H;-;-;-;2
1927;501;PRT-A0051724;A;Blacha dolna szuflady;;0H18N9/1.4301;Laser;-;-;-;-;-;;1
1927;501;PRT-A0051714;A;Blacha górna szuflady;;0H18N9/1.4301;Laser;-;-;-;-;-;;1
1927;501;PRT-A0055412;A;Osłona;-;DC01/1.0330;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
1927;501;PRT-A0051732;A;Płyta bazowa;-;PA13/3.3547;Skrawanie;-;Anodować;-;-;-;-;1
1927;501;PRT-A0055400;A;Pozycjoner;-;1.2312 (40CrMnMoS8-6);Skrawanie;-;Czernić;-;-;-;-;3
1927;501;PRT-A0063964;A;Blaszka koryta;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
;;SEMG536;A;Kurtyna SEMG 436 nadajnik;SEMG 436;WENGLOR;H. Elek.;-;-;H;-;-;SEMG536 + SEMG636=SEMG436(uchwyt w zestawie);1
1927;501;PRT-A0055438;A;Uchwyt zamka;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
1927;501;PRT-A0051775;A;Osłona boczna 2;-;PC /poliweglan;Osłona;-;-;-;-;-;-;2
1927;501;PRT-A0051765;A;Osłona tył;-;PCV Spienione;Osłona;-;-;-;-;-;-;1
;;L=285;0;Korytko kabl. 30x40;Magazyn;Magazyn;H. Mech.;-;-;H;-;-;;1
;;FAK-S-KC11-I;B;Przycisk start;FAK-S-KC11-I;EATON;H. Elek.;-;-;H;-;-;-;1
;-;iE200-F1;0;Aktywator promieniowy;5308759;SICK;H. Elek.;-;-;H;-;-;-;3
1927;501;PRT-A0051773;A;Osłona górna;-;PCV Spienione;Osłona;-;-;-;-;-;-;1
;;Przycisk bezpieczeństawa M22-PV-KC02-IY;B;Przycisk bezpieczeństawa;-;EATON;H. Elek.;-;-;H;-;-;-;1
1927;501;PRT-A0051766;A;Ramka drzwiczek;-;Profile BOSCH;Promatik;-;-;P;-;-;-;1
1927;501;PRT-A0064638;A;Wzór prawy;-;ABS;Druk 3D;-;-;-;-;-;-;1
1927;501;PRT-A0060024;A;Blacha kasetki;-;S235JR/1.0037;Laser;-;Malować RAL 7045 (ciemny szary);-;-;-;-;1
;-;SEMG636;0;Kutyna SEMG436 odbiornik;SEMG436;WENGLOR;H. Elek.;-;-;H;-;-;SEMG636 + SEMG536 = SEMG436(uchwyt w komplecie);1
1927;501;PRT-A0055424;A;Osłona kurtyny;-;S235JR/1.0037;Laser;-;Malować RAL 1003 (żółty);-;-;-;-;1
0;;094005M6;B;Uniblock N10 M6;094005M6;FATH;H. Mech.;-;-;H;-;-;-;25
1927;501;PRT-A0051772;B;Osłona wewnętrzna;-;PC /poliweglan;Osłona;-;-;-;-;-;-;1
1927;501;PRT-A0051770;A;Osłona boczna 1;-;PC /poliweglan;Osłona;-;-;-;-;-;-;2
;;Indual.ML50;D;Wieża świetlna;ML50;Indual;H. Elek.;-;-;H;-;-;-;1
;;L=1281;0;Korytko kabl. 30x40;Magazyn;Magazyn;H. Mech.;-;-;H;-;-;;1
;;i200-M0413;A;Zamek bezpieczeństwa z ryglowaniem;6025115;SICK;H. Mech.;-;-;H;-;-;-;1
1927;501;PRT-A0051776;A;Pojemnik na sprężyny;;0H18N9/1.4301;Laser;-;-;;;S;;2
